Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.7233779833597296,0.9998944997787476,530.9306969803371,687.7332777387641,0.9999750852584839,589.1384304775281,626.8946044007491,0.9995744228363037,476.52197448501875,623.8677727059925,0.8830578923225403,643.9634538857679,636.0355220037453,0.921174168586731,424.9093662219101,639.1363091058053,0.9264456033706665,775.337590706929,917.0829675795881,0.9511891603469849,382.95346149344573,907.6160902387641,0.9954138398170471,739.4171348314608,1202.9795031601125,0.9128235578536987,180.13631642088012,1127.1722846441949,0.6823158860206604,692.753759948502,772.5978757022472,0.9951460361480713,341.4250497425094,781.6743474953183,0.8590149879455566,655.6288038389514,1678.296319054307,0.9307634830474854,375.68688553370794,1610.150251638577,0.08884438872337341,811.925620318352,898.675239934457,0.13499140739440918,819.6270774812735,913.0828651685393,0.008368194103240967,830.0756378745318,965.5620903558053,0.008433103561401367,301.33719569288394,739.732341409176
1,0.720232919735067,0.9998911619186401,531.3564343398876,687.4943673923221,0.9999776482582092,589.7162482443821,626.2164969569288,0.999666154384613,477.4128043071162,623.3383807350187,0.8371200561523438,644.2651275749065,637.789603815543,0.9181039333343506,426.39739875936334,639.2494733146068,0.9405304789543152,777.3106858614233,919.3763167134832,0.9432368874549866,380.95871371722853,904.7409000468165,0.994049608707428,736.0402036516855,1203.7197155898878,0.9019569754600525,180.00234082397003,1128.7001111891386,0.6693505048751831,692.4736657303372,774.7434603230338,0.9937864542007446,341.95517322097385,780.6285843867041,0.8512569665908813,653.7785287921349,1678.0838892790264,0.9259930849075317,373.65980512640454,1614.083274812734,0.06975957751274109,812.365695224719,899.6446336610487,0.18191498517990112,819.0025163857679,910.3498800327716,0.006901919841766357,830.642263576779,964.2292105571162,0.010463237762451172,313.64802785580525,755.7621576544944
2,0.7401127727592692,0.9998908042907715,531.0092608848315,687.4329939138577,0.9999788999557495,589.5545119382023,625.0933403558053,0.9997268319129944,476.70060861423224,622.5967784410112,0.8629968166351318,643.8726006554307,635.4345154494382,0.9045021533966064,426.60873127340824,637.4215823970038,0.935448408126831,770.9859257958801,925.2544914559926,0.9554937481880188,378.8873039559926,903.0325374531835,0.9938342571258545,734.4226942883895,1201.0804365636704,0.9034860730171204,177.5931209035581,1129.8787892088014,0.6809448599815369,688.6355922284645,775.9033386001873,0.994808554649353,339.8302902621723,783.8356595271536,0.8440026640892029,653.1658912687267,1674.3548103932585,0.9220252633094788,371.92320634363296,1613.1678663389514,0.15107804536819458,819.9117801966293,906.5824701544944,0.4156356453895569,817.2947389981273,908.0989583333334,0.008548468351364136,825.274607911985,965.1128716058053,0.009515643119812012,301.3978376638577,740.8153382490636
3,0.7489811094368205,0.999881386756897,530.8176790730338,687.9103025514981,0.9999802112579346,590.0188728932585,624.912731156367,0.999738335609436,476.25424274344573,622.3055653089888,0.8600409030914307,643.887816011236,636.5020774812734,0.8978432416915894,424.2606653792135,637.9599719101124,0.9299430847167969,768.9744264981273,922.494221090824,0.9539413452148438,379.3237944756554,899.7009597378277,0.9947335720062256,750.4443908005619,1205.3286663155432,0.914828360080719,176.73038096910113,1130.8675678838952,0.611916184425354,689.5872103230338,776.785390332397,0.9949438571929932,338.783283590824,784.3986276919476,0.8480878472328186,654.2580319522472,1673.6449555243446,0.9070807695388794,371.0966028792135,1611.0845330056181,0.19254615902900696,817.7437382958801,905.5513371956929,0.6102880835533142,814.3698794475656,907.4987564372659,0.00732085108757019,828.3715180243446,963.9192708333334,0.00956466794013977,301.81274871254686,742.9999853698503
4,0.7341619747526505,0.9998797178268433,530.7828593164794,687.5157274110487,0.9999714493751526,588.707426264045,624.0266561329588,0.9997199177742004,476.68458860018734,622.6858029026217,0.8652048707008362,642.8464419475656,633.1924449906368,0.8989386558532715,424.1185334737828,638.6459064840824,0.9300051927566528,770.4601913623596,920.9457660346442,0.9501612782478333,378.638518258427,900.4367099719101,0.9958351850509644,742.2486540262173,1209.1971705290262,0.9226433038711548,178.37192035346447,1130.4291022940076,0.587428867816925,682.1291257022472,776.5037599485019,0.9950598478317261,338.9445809925094,784.164764747191,0.8523342609405518,653.180155664794,1672.8316654962548,0.9216760396957397,373.2729839653558,1614.657508192884,0.15247458219528198,809.648291198502,907.99062207397,0.393141508102417,810.0223841292136,907.8006495786517,0.0071641504764556885,822.9943527621724,959.0630852059926,0.009114742279052734,301.1399081226592,741.8007519897004
5,0.7245586584596073,0.9998829364776611,530.3727030664794,687.210469335206,0.9999576807022095,586.7834152621723,623.1672811329588,0.9997019171714783,475.5653821395132,622.828593164794,0.8286619186401367,643.0372922518727,629.946014747191,0.9008957147598267,424.0930038623595,639.092345505618,0.9347533583641052,773.7468545177903,919.8971500468165,0.9550418257713318,376.4904465121723,899.3802668539327,0.9975006580352783,738.4429863061798,1207.889600889513,0.9227476119995117,179.29296143492513,1130.3800181413858,0.74466872215271,681.7899988295881,775.0098022003746,0.9951404929161072,338.6238149578652,783.5794856039327,0.8413906097412109,652.3910053838952,1672.3376053370787,0.9280346035957336,373.89396067415737,1615.985779494382,0.08919602632522583,804.2692971676031,905.2232560861423,0.1657639443874359,807.935246956929,904.0401890215356,0.005069762468338013,821.1540262172284,957.683827832397,0.009089410305023193,300.85981390449444,743.9825462312734
6,0.7229184473262114,0.9998527765274048,530.8345768960675,686.573911516854,0.9999454021453857,582.728522940075,622.0801147003746,0.9996697306632996,474.6595564138577,622.5949496722847,0.7948352098464966,638.2442357209738,621.9815806413858,0.9072405099868774,422.45786516853934,640.5004242743446,0.9515675902366638,769.2528382490636,918.5023847144195,0.9563982486724854,380.1517146535581,901.146637991573,0.997460126876831,734.1275310159176,1209.2988500702247,0.926201581954956,180.98354839653564,1129.4320575842696,0.6461164951324463,704.19921875,795.5895950374533,0.9943314790725708,339.480702832397,781.6058783941947,0.8439635038375854,650.5844744850187,1672.9393433988764,0.9253833293914795,375.7120493913858,1618.330553604869,0.10840249061584473,803.2138781601125,903.5012874531835,0.22153407335281372,803.5500058520599,902.6960440074906,0.005887210369110107,310.6823501872659,748.1439460440075,0.010823845863342285,299.49782010767797,744.3421553136704
7,0.7242190224282882,0.9998551607131958,529.4064548220974,686.874926849251,0.9999405145645142,580.9335498595506,621.8523232677903,0.9996380805969238,474.0003218632959,622.7800942181648,0.7001602649688721,638.5377896769664,620.3934778792135,0.9120684266090393,421.5692298689139,640.5543363764045,0.9625800251960754,771.7412072799625,916.7306735720974,0.9662843942642212,376.8154552902622,904.9894662921348,0.9972802400588989,731.6917573735955,1210.8751024110488,0.9240591526031494,181.6254462195693,1128.6371283941949,0.7807604670524597,698.0465092462548,794.0574525983146,0.9947984218597412,338.2683754681648,782.9152036516854,0.8476064801216125,649.9282391151685,1672.8493679775281,0.9337925910949707,375.36297401685397,1617.3500409644196,0.10278373956680298,801.0227937734082,903.6895043305244,0.16494536399841309,802.9994001638577,901.7375497425094,0.00866687297821045,311.5138547518727,745.2964799859551,0.016503185033798218,299.9503306413858,741.8126024110487
8,0.7201174199581146,0.9998606443405151,530.1986042837079,686.4033239700375,0.9999398589134216,581.5156835205993,621.1843837780899,0.9996039867401123,473.58555711610495,621.7801966292135,0.6431460380554199,637.2108350889514,606.1813114466293,0.9046369194984436,419.1044885299626,641.7880237593633,0.966533899307251,773.9129798689139,922.390859082397,0.9672462940216064,372.48800327715355,901.9408356741574,0.9970599412918091,731.2968164794008,1211.8652709503747,0.9090535640716553,179.89224894662925,1127.8762143024344,0.7475725412368774,692.7468106273409,790.2379593867041,0.9951686859130859,334.77096500468167,785.3209854868915,0.8429516553878784,648.707499414794,1672.9671406835207,0.9246677160263062,374.4710469335206,1617.6236247659176,0.15396755933761597,802.2558959503747,904.1856858614233,0.17106473445892334,802.9862330290262,901.7398905664794,0.006507396697998047,308.3991690074906,748.6830670646068,0.01301470398902893,298.8521184456929,745.1807555009364
9,0.7170786419335533,0.9998595714569092,530.1243562734082,686.0714390215356,0.9999069571495056,581.3478025514981,621.1444434691011,0.9995721578598022,473.0119089419476,621.9176468867041,0.6261050701141357,634.5076954588014,636.2908181179776,0.9082465171813965,417.39063963014985,643.3326018258427,0.9615054130554199,767.9661897237829,920.1222349016854,0.9734436273574829,374.0499912219101,901.9436154026217,0.996910810470581,731.8817298689139,1209.079763576779,0.9071664810180664,176.615314840824,1128.1131495786517,0.6323037147521973,658.8310510299625,780.7960996020599,0.995701789855957,331.9101855102997,784.3504213483146,0.8358033299446106,653.416798338015,1677.514922752809,0.9264907836914062,375.5070809925094,1619.095710440075,0.1652626097202301,801.7975333567417,904.0493328651686,0.24744030833244324,801.9038945458801,901.4679160814607,0.006550997495651245,432.51967755149815,1828.476416198502,0.008066773414611816,298.4864378511236,747.6518609550562
